"X","ID","RT_Seconds","CI","Accuracy","R","S","Stimulus_type","Age","Race_partic","Handedness","condition","S_numeric","R_numeric","CI_numeric"
4214,843,0.951,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4215,843,0.687,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4216,843,0.907,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4217,843,0.902,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4218,843,0.469,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4219,843,0.71,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4220,843,0.74,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4221,843,0.754,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4222,843,1.056,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4223,843,1.041,"non-congruent",1,"left","left","black_face",17,"white","right","face",1,1,1
4224,843,1.666,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4225,843,0.77,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4226,843,1.41077,"non-congruent",0,"left","right","bad_word",17,"white","right","word",0,1,1
4227,843,1.024,"non-congruent",1,"left","left","black_face",17,"white","right","face",1,1,1
4228,843,0.818,"non-congruent",1,"left","left","black_face",17,"white","right","face",1,1,1
4229,843,1.3,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4230,843,0.6,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4231,843,1.151,"non-congruent",1,"left","left","black_face",17,"white","right","face",1,1,1
4232,843,0.694,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4233,843,0.671,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4234,843,0.489,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4235,843,0.535,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4236,843,0.673,"non-congruent",1,"left","left","black_face",17,"white","right","face",1,1,1
4237,843,1.014,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4238,843,0.635,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4239,843,1.41077,"non-congruent",0,"left","right","bad_word",17,"white","right","word",0,1,1
4240,843,0.931,"non-congruent",1,"left","left","black_face",17,"white","right","face",1,1,1
4241,843,0.583,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4242,843,0.825,"non-congruent",1,"right","right","white_face",17,"white","right","face",0,0,1
4243,843,0.958,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4244,843,0.854,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4245,843,0.926,"non-congruent",1,"left","left","good_word",17,"white","right","word",1,1,1
4246,843,0.808,"non-congruent",1,"right","right","bad_word",17,"white","right","word",0,0,1
4247,843,1.122,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4248,843,0.615,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4249,843,0.702,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4250,843,0.965,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4251,843,0.958,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4252,843,0.714,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4253,843,1.523,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4254,843,0.738,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4255,843,1.932,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4256,843,0.961,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4257,843,0.968,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4258,843,1.184,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4259,843,0.912,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4260,843,0.946,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4261,843,0.897,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4262,843,0.678,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4263,843,0.552,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4264,843,0.549,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4265,843,0.577,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4266,843,0.601,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4267,843,1.60561,"congruent",0,"left","right","black_face",17,"white","right","face",0,1,0
4268,843,1.031,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4269,843,1.381,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4270,843,0.594,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4271,843,1.374,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4272,843,0.569,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4273,843,0.933,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4274,843,0.6,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4275,843,0.911,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4276,843,0.546,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4277,843,0.618,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4278,843,0.622,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4279,843,0.591,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4280,843,1.20283,"congruent",0,"right","left","white_face",17,"white","right","face",1,0,0
4281,843,0.842,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4282,843,0.739,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4283,843,0.681,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4284,843,0.68,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4285,843,0.62,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4286,843,0.821,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4287,843,0.532,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4288,843,0.732,"congruent",1,"left","left","white_face",17,"white","right","face",1,1,0
4289,843,1.33,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4290,843,0.911,"congruent",1,"right","right","bad_word",17,"white","right","word",0,0,0
4291,843,0.638,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4292,843,0.627,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4293,843,0.604,"congruent",1,"left","left","good_word",17,"white","right","word",1,1,0
4294,843,0.455,"congruent",1,"right","right","black_face",17,"white","right","face",0,0,0
4295,846,2.064,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4296,846,0.728,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4297,846,0.523,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4298,846,0.507,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4299,846,0.531,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4300,846,2.238,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4301,846,1.652,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4302,846,1.8541,"non-congruent",0,"right","left","good_word",18,"white","right","word",1,0,1
4303,846,0.878,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4304,846,1.128,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4305,846,0.748,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4306,846,0.809,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4307,846,0.776,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4308,846,0.808,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4309,846,0.684,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4310,846,0.858,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4311,846,0.701,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4312,846,0.694,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4313,846,0.885,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4314,846,1.293,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4315,846,0.574,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4316,846,0.728,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4317,846,0.61,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4318,846,0.691,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4319,846,0.772,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4320,846,0.496,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4321,846,0.577,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4322,846,0.396,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4323,846,0.471,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4324,846,0.583,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4325,846,0.67,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4326,846,0.581,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4327,846,0.78,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4328,846,0.478,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4329,846,0.611,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4330,846,0.677,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4331,846,0.672,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4332,846,0.483,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4333,846,0.713,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4334,846,0.843,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4335,846,0.791,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4336,846,0.763,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4337,846,0.612,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4338,846,0.61,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4339,846,0.656,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4340,846,0.535,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4341,846,0.507,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4342,846,0.579,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4343,846,0.697,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4344,846,0.626,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4345,846,0.795,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4346,846,0.465,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4347,846,0.506,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4348,846,0.628,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4349,846,0.47,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4350,846,0.47,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4351,846,0.567,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4352,846,0.512,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4353,846,0.6,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4354,846,0.466,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4355,846,0.453,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4356,846,0.624,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4357,846,0.558,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4358,846,0.481,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4359,846,0.52,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4360,846,0.504,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4361,846,0.4,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4362,846,0.384,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4363,846,0.508,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4364,846,0.532,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4365,846,0.523,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4366,846,0.501,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4367,846,0.9,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4368,846,0.562,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4369,846,0.549,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4370,846,0.485,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4371,846,0.446,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4372,846,0.419,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4373,846,0.585,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4374,846,0.559,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4375,846,0.583,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4376,846,0.63,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4377,846,0.574,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4378,846,0.577,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4379,846,0.545,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4380,846,0.469,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4381,846,0.627,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4382,846,0.654,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4383,846,0.534,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4384,846,0.531,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4385,846,0.5,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4386,846,0.526,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4387,846,0.533,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4388,846,0.535,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4389,846,0.672,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4390,846,0.493,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4391,849,1.367,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4392,849,0.902,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4393,849,1.054,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4394,849,0.72,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4395,849,0.974,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4396,849,0.666,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4397,849,0.964,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4398,849,0.776,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4399,849,0.906,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4400,849,1.244,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4401,849,1.425,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4402,849,0.734,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4403,849,1.131,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4404,849,0.82,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4405,849,0.763,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4406,849,0.824,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4407,849,0.736,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4408,849,0.763,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4409,849,1.114,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4410,849,0.843,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4411,849,0.681,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4412,849,1.001,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4413,849,0.592,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4414,849,0.601,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4415,849,0.878,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4416,849,0.851,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4417,849,0.787,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4418,849,0.776,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4419,849,0.64,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4420,849,0.801,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4421,849,0.597,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4422,849,0.739,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4423,849,0.629,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4424,849,0.729,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4425,849,0.61,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4426,849,0.849,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4427,849,0.805,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4428,849,1.224,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4429,849,0.715,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4430,849,0.887,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4431,849,1.838,"non-congruent",1,"right","right","bad_word",19,"other","right","word",0,0,1
4432,849,0.917,"non-congruent",1,"left","left","black_face",19,"other","right","face",1,1,1
4433,849,1.483,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4434,849,0.619,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4435,849,0.92,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4436,849,0.968,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4437,849,0.695,"non-congruent",1,"left","left","good_word",19,"other","right","word",1,1,1
4438,849,0.887,"non-congruent",1,"right","right","white_face",19,"other","right","face",0,0,1
4439,849,0.941,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4440,849,0.933,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4441,849,0.641,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4442,849,0.901,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4443,849,1.093,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4444,849,0.757,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4445,849,0.746,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4446,849,1.48734,"congruent",0,"right","left","good_word",19,"other","right","word",1,0,0
4447,849,1.184,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4448,849,0.732,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4449,849,1.507,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4450,849,1.48734,"congruent",0,"left","right","black_face",19,"other","right","face",0,1,0
4451,849,1.504,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4452,849,0.924,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4453,849,1.409,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4454,849,0.72,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4455,849,1.167,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4456,849,0.974,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4457,849,1.035,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4458,849,0.854,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4459,849,0.804,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4460,849,1.161,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4461,849,0.901,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4462,849,0.735,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4463,849,0.963,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4464,849,0.715,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4465,849,0.888,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4466,849,0.827,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4467,849,0.661,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4468,849,0.56,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4469,849,0.783,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4470,849,0.794,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4471,849,0.825,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4472,849,0.987,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4473,849,0.723,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4474,849,0.746,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4475,849,0.645,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4476,849,0.652,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4477,849,1.266,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4478,849,1.41584,"congruent",0,"right","left","good_word",19,"other","right","word",1,0,0
4479,849,1.314,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4480,849,0.786,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4481,849,0.816,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4482,849,0.771,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4483,849,0.694,"congruent",1,"right","right","bad_word",19,"other","right","word",0,0,0
4484,849,0.66,"congruent",1,"left","left","white_face",19,"other","right","face",1,1,0
4485,849,0.878,"congruent",1,"right","right","black_face",19,"other","right","face",0,0,0
4486,849,1.826,"congruent",1,"left","left","good_word",19,"other","right","word",1,1,0
4487,852,1.111,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4488,852,0.641,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4489,852,0.849,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4490,852,1.031,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4491,852,0.783,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4492,852,0.775,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4493,852,0.613,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4494,852,0.544,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4495,852,0.799,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4496,852,0.953,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4497,852,0.704,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4498,852,0.787,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4499,852,0.828,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4500,852,1.366,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4501,852,0.931,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4502,852,0.856,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4503,852,0.668,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4504,852,0.627,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4505,852,0.685,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4506,852,0.566,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4507,852,0.616,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4508,852,0.494,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4509,852,0.649,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4510,852,0.902,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4511,852,2.056,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4512,852,0.718,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4513,852,0.571,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4514,852,0.806,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4515,852,0.749,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4516,852,0.761,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4517,852,0.753,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4518,852,0.625,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4519,852,0.96,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4520,852,0.584,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4521,852,0.664,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4522,852,0.641,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4523,852,0.639,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4524,852,0.614,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4525,852,0.701,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4526,852,0.641,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4527,852,0.698,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4528,852,1.029,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4529,852,1.75305,"non-congruent",0,"right","left","black_face",18,"white","right","face",1,0,1
4530,852,2.354,"non-congruent",1,"right","right","bad_word",18,"white","right","word",0,0,1
4531,852,0.804,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4532,852,0.806,"non-congruent",1,"right","right","white_face",18,"white","right","face",0,0,1
4533,852,0.77,"non-congruent",1,"left","left","black_face",18,"white","right","face",1,1,1
4534,852,1.023,"non-congruent",1,"left","left","good_word",18,"white","right","word",1,1,1
4535,852,1.042,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4536,852,0.593,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4537,852,0.495,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4538,852,0.753,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4539,852,0.591,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4540,852,0.539,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4541,852,0.577,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4542,852,0.558,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4543,852,0.53,"congruent",1,"left","left","good_word",18,"white","right","word",1,1,0
4544,852,1.398,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4545,852,0.5,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4546,852,0.646,"congruent",1,"right","right","bad_word",18,"white","right","word",0,0,0
4547,852,0.569,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4548,852,0.5,"congruent",1,"right","right","black_face",18,"white","right","face",0,0,0
4549,852,0.592,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
4550,852,0.5,"congruent",1,"left","left","white_face",18,"white","right","face",1,1,0
