"","Subject","RT_Seconds","Condition","Response"
"7277",885,0.599,"Incongruent",1
"7278",885,0.665,"Incongruent",1
"7279",885,0.522,"Incongruent",1
"7280",885,0.67,"Incongruent",1
"7281",885,0.539,"Incongruent",1
"7282",885,0.494,"Incongruent",1
"7283",885,0.377,"Incongruent",1
"7284",885,0.606,"Incongruent",1
"7285",885,0.617,"Incongruent",1
"7286",885,0.533,"Incongruent",1
"7287",885,0.385,"Incongruent",1
"7288",885,0.51,"Incongruent",1
"7289",885,0.55,"Incongruent",1
"7290",885,0.678,"Incongruent",1
"7291",885,0.676,"Incongruent",1
"7292",885,0.74,"Incongruent",1
"7293",885,0.59,"Incongruent",1
"7294",885,0.526,"Incongruent",1
"7295",885,0.523,"Incongruent",1
"7296",885,0.492,"Incongruent",1
"7297",885,0.345,"Incongruent",1
"7298",885,0.381,"Incongruent",1
"7299",885,0.541,"Incongruent",1
"7300",885,0.515,"Incongruent",1
"7301",885,0.43,"Incongruent",1
"7302",885,0.47,"Incongruent",1
"7303",885,0.634,"Incongruent",1
"7304",885,0.571,"Incongruent",1
"7305",885,0.64,"Incongruent",1
"7306",885,0.439,"Incongruent",1
"7307",885,0.525,"Incongruent",1
"7308",885,0.526,"Incongruent",1
"7309",885,0.548,"Incongruent",1
"7310",885,0.574,"Incongruent",1
"7311",885,0.523,"Incongruent",1
"7312",885,0.516,"Incongruent",1
"7313",885,0.419,"Incongruent",1
"7314",885,0.519,"Incongruent",1
"7315",885,0.508,"Incongruent",1
"7316",885,0.952,"Congruent",1
"7317",885,0.901,"Congruent",1
"7318",885,0.833,"Congruent",1
"7319",885,0.77,"Congruent",1
"7320",885,0.663,"Congruent",1
"7321",885,1.168,"Congruent",1
"7322",885,0.697,"Congruent",1
"7323",885,0.731,"Congruent",1
"7324",885,0.543,"Congruent",1
"7325",885,0.642,"Congruent",1
"7326",885,1.045,"Congruent",1
"7327",885,0.769,"Congruent",1
"7328",885,0.861,"Congruent",1
"7329",885,0.762,"Congruent",1
"7330",885,0.642,"Congruent",1
"7331",885,1.65187,"Congruent",0
"7332",885,0.834,"Congruent",1
"7333",885,1.65187,"Congruent",0
"7334",885,1.548,"Congruent",1
"7335",885,0.883,"Congruent",1
"7336",885,1.701,"Congruent",1
"7337",885,0.905,"Congruent",1
"7338",885,1.65187,"Congruent",0
"7339",885,1.881,"Congruent",1
"7340",885,1.206,"Congruent",1
"7341",885,1.18,"Congruent",1
"7342",885,0.739,"Congruent",1
"7343",885,0.808,"Congruent",1
"7344",885,0.858,"Congruent",1
"7345",885,0.887,"Congruent",1
"7346",885,0.539,"Congruent",1
"7347",885,0.669,"Congruent",1
"7348",885,0.849,"Congruent",1
"7349",885,1.035,"Congruent",1
"7350",885,0.559,"Congruent",1
"7351",885,0.744,"Congruent",1
"7352",885,0.512,"Congruent",1
"7353",885,0.596,"Congruent",1
"7354",885,0.641,"Congruent",1
"7355",885,0.963,"Congruent",1
"7356",885,1.064,"Congruent",1
"7357",885,0.527,"Congruent",1
"7358",885,0.563,"Congruent",1
"7359",885,0.508,"Congruent",1
"7360",885,1.499,"Congruent",1
"7361",885,0.869,"Congruent",1
"7362",885,1.068,"Congruent",1
"7363",885,0.675,"Congruent",1
"7364",889,1.056,"Incongruent",1
"7365",889,0.747,"Incongruent",1
"7366",889,2.821,"Incongruent",1
"7367",889,1.038,"Incongruent",1
"7368",889,0.783,"Incongruent",1
"7369",889,0.878,"Incongruent",1
"7370",889,0.881,"Incongruent",1
"7371",889,1.089,"Incongruent",1
"7372",889,0.866,"Incongruent",1
"7373",889,0.728,"Incongruent",1
"7374",889,1.15,"Incongruent",1
"7375",889,0.544,"Incongruent",1
"7376",889,0.722,"Incongruent",1
"7377",889,0.96,"Incongruent",1
"7378",889,0.741,"Incongruent",1
"7379",889,0.94,"Incongruent",1
"7380",889,0.512,"Incongruent",1
"7381",889,0.828,"Incongruent",1
"7382",889,0.783,"Incongruent",1
"7383",889,0.596,"Incongruent",1
"7384",889,0.714,"Incongruent",1
"7385",889,0.549,"Incongruent",1
"7386",889,0.515,"Incongruent",1
"7387",889,0.614,"Incongruent",1
"7388",889,1.091,"Incongruent",1
"7389",889,1.043,"Incongruent",1
"7390",889,0.686,"Incongruent",1
"7391",889,0.625,"Incongruent",1
"7392",889,0.832,"Incongruent",1
"7393",889,0.555,"Incongruent",1
"7394",889,0.603,"Incongruent",1
"7395",889,0.735,"Incongruent",1
"7396",889,0.544,"Incongruent",1
"7397",889,0.558,"Incongruent",1
"7398",889,0.563,"Incongruent",1
"7399",889,0.505,"Incongruent",1
"7400",889,0.453,"Incongruent",1
"7401",889,0.725,"Incongruent",1
"7402",889,0.629,"Incongruent",1
"7403",889,0.568,"Incongruent",1
"7404",889,0.879,"Incongruent",1
"7405",889,1.22705,"Incongruent",0
"7406",889,1.628,"Incongruent",1
"7407",889,0.763,"Incongruent",1
"7408",889,0.602,"Incongruent",1
"7409",889,0.539,"Incongruent",1
"7410",889,0.651,"Incongruent",1
"7411",889,0.67,"Incongruent",1
"7412",889,0.98,"Congruent",1
"7413",889,0.861,"Congruent",1
"7414",889,0.936,"Congruent",1
"7415",889,1.017,"Congruent",1
"7416",889,1.16,"Congruent",1
"7417",889,1.909,"Congruent",1
"7418",889,1.168,"Congruent",1
"7419",889,1.521,"Congruent",1
"7420",889,0.864,"Congruent",1
"7421",889,1.19,"Congruent",1
"7422",889,1.014,"Congruent",1
"7423",889,1.315,"Congruent",1
"7424",889,1.134,"Congruent",1
"7425",889,2.492,"Congruent",1
"7426",889,0.93,"Congruent",1
"7427",889,0.662,"Congruent",1
"7428",889,0.923,"Congruent",1
"7429",889,0.634,"Congruent",1
"7430",889,0.737,"Congruent",1
"7431",889,1.212,"Congruent",1
"7432",889,0.724,"Congruent",1
"7433",889,0.882,"Congruent",1
"7434",889,0.699,"Congruent",1
"7435",889,0.927,"Congruent",1
"7436",889,0.848,"Congruent",1
"7437",889,1.005,"Congruent",1
"7438",889,0.931,"Congruent",1
"7439",889,0.569,"Congruent",1
"7440",889,0.857,"Congruent",1
"7441",889,0.777,"Congruent",1
"7442",889,0.735,"Congruent",1
"7443",889,0.535,"Congruent",1
"7444",889,0.719,"Congruent",1
"7445",889,0.595,"Congruent",1
"7446",889,0.952,"Congruent",1
"7447",889,0.758,"Congruent",1
"7448",889,0.529,"Congruent",1
"7449",889,0.804,"Congruent",1
"7450",889,1.089,"Congruent",1
"7451",889,0.489,"Congruent",1
"7452",889,0.768,"Congruent",1
"7453",889,0.558,"Congruent",1
"7454",889,0.83,"Congruent",1
"7455",889,0.425,"Congruent",1
"7456",889,0.6,"Congruent",1
"7457",889,0.884,"Congruent",1
"7458",889,0.794,"Congruent",1
"7459",889,0.686,"Congruent",1
"7460",892,1.047,"Incongruent",1
"7461",892,0.863,"Incongruent",1
"7462",892,0.767,"Incongruent",1
"7463",892,0.492,"Incongruent",1
"7464",892,0.657,"Incongruent",1
"7465",892,0.729,"Incongruent",1
"7466",892,0.526,"Incongruent",1
"7467",892,0.486,"Incongruent",1
"7468",892,0.568,"Incongruent",1
"7469",892,0.569,"Incongruent",1
"7470",892,0.593,"Incongruent",1
"7471",892,0.575,"Incongruent",1
"7472",892,0.694,"Incongruent",1
"7473",892,0.522,"Incongruent",1
"7474",892,0.572,"Incongruent",1
"7475",892,0.553,"Incongruent",1
"7476",892,0.539,"Incongruent",1
"7477",892,0.727,"Incongruent",1
"7478",892,0.536,"Incongruent",1
"7479",892,0.569,"Incongruent",1
"7480",892,0.609,"Incongruent",1
"7481",892,0.607,"Incongruent",1
"7482",892,0.848,"Incongruent",1
"7483",892,0.474,"Incongruent",1
"7484",892,0.794,"Incongruent",1
"7485",892,0.599,"Incongruent",1
"7486",892,0.523,"Incongruent",1
"7487",892,0.731,"Incongruent",1
"7488",892,0.58,"Incongruent",1
"7489",892,0.559,"Incongruent",1
"7490",892,0.704,"Incongruent",1
"7491",892,0.597,"Incongruent",1
"7492",892,0.672,"Incongruent",1
"7493",892,0.533,"Incongruent",1
"7494",892,0.583,"Incongruent",1
"7495",892,0.377,"Incongruent",1
"7496",892,0.599,"Incongruent",1
"7497",892,1.139,"Incongruent",1
"7498",892,0.48,"Incongruent",1
"7499",892,0.684,"Incongruent",1
"7500",892,0.572,"Incongruent",1
"7501",892,0.508,"Incongruent",1
"7502",892,0.617,"Incongruent",1
"7503",892,0.483,"Incongruent",1
"7504",892,0.612,"Incongruent",1
"7505",892,0.652,"Incongruent",1
"7506",892,0.537,"Incongruent",1
"7507",892,0.598,"Incongruent",1
"7508",892,1.50011,"Congruent",0
"7509",892,1.75,"Congruent",1
"7510",892,1.50011,"Congruent",0
"7511",892,1.593,"Congruent",1
"7512",892,0.879,"Congruent",1
"7513",892,0.687,"Congruent",1
"7514",892,0.757,"Congruent",1
"7515",892,0.726,"Congruent",1
"7516",892,0.704,"Congruent",1
"7517",892,1.108,"Congruent",1
"7518",892,0.668,"Congruent",1
"7519",892,0.585,"Congruent",1
"7520",892,0.766,"Congruent",1
"7521",892,1.50011,"Congruent",0
"7522",892,1.081,"Congruent",1
"7523",892,0.637,"Congruent",1
"7524",892,0.5,"Congruent",1
"7525",892,0.877,"Congruent",1
"7526",892,0.839,"Congruent",1
"7527",892,0.585,"Congruent",1
"7528",892,1.071,"Congruent",1
"7529",892,0.524,"Congruent",1
"7530",892,0.548,"Congruent",1
"7531",892,0.509,"Congruent",1
"7532",892,1.515,"Congruent",1
"7533",892,0.564,"Congruent",1
"7534",892,0.459,"Congruent",1
"7535",892,1.16702,"Congruent",0
"7536",892,0.82,"Congruent",1
"7537",892,0.748,"Congruent",1
"7538",892,0.537,"Congruent",1
"7539",892,0.617,"Congruent",1
"7540",892,0.668,"Congruent",1
"7541",892,1.16702,"Congruent",0
"7542",892,0.843,"Congruent",1
"7543",892,0.73,"Congruent",1
"7544",892,0.9,"Congruent",1
"7545",892,0.678,"Congruent",1
"7546",892,0.557,"Congruent",1
"7547",892,0.621,"Congruent",1
"7548",892,0.816,"Congruent",1
"7549",892,0.878,"Congruent",1
"7550",892,0.743,"Congruent",1
"7551",892,0.716,"Congruent",1
"7552",892,0.888,"Congruent",1
"7553",892,0.716,"Congruent",1
"7554",892,0.543,"Congruent",1
"7555",892,0.522,"Congruent",1
"7556",899,0.813,"Incongruent",1
"7557",899,0.56,"Incongruent",1
"7558",899,0.613,"Incongruent",1
"7559",899,0.532,"Incongruent",1
"7560",899,0.83973,"Incongruent",0
"7561",899,0.949,"Incongruent",1
"7562",899,0.515,"Incongruent",1
"7563",899,0.533,"Incongruent",1
"7564",899,0.719,"Incongruent",1
"7565",899,0.745,"Incongruent",1
"7566",899,0.487,"Incongruent",1
"7567",899,0.661,"Incongruent",1
"7568",899,0.605,"Incongruent",1
"7569",899,0.592,"Incongruent",1
"7570",899,0.487,"Incongruent",1
"7571",899,0.557,"Incongruent",1
"7572",899,0.486,"Incongruent",1
"7573",899,0.596,"Incongruent",1
"7574",899,0.672,"Incongruent",1
"7575",899,0.612,"Incongruent",1
"7576",899,0.449,"Incongruent",1
"7577",899,0.644,"Incongruent",1
"7578",899,0.555,"Incongruent",1
"7579",899,0.497,"Incongruent",1
"7580",899,0.634,"Incongruent",1
"7581",899,0.83,"Incongruent",1
"7582",899,0.632,"Incongruent",1
"7583",899,0.691,"Incongruent",1
"7584",899,0.558,"Incongruent",1
"7585",899,0.47,"Incongruent",1
"7586",899,0.554,"Incongruent",1
"7587",899,0.425,"Incongruent",1
"7588",899,0.548,"Incongruent",1
"7589",899,0.553,"Incongruent",1
"7590",899,0.448,"Incongruent",1
"7591",899,0.477,"Incongruent",1
"7592",899,0.513,"Incongruent",1
"7593",899,0.694,"Incongruent",1
"7594",899,0.511,"Incongruent",1
"7595",899,0.496,"Incongruent",1
"7596",899,0.686,"Incongruent",1
"7597",899,0.585,"Incongruent",1
"7598",899,0.465,"Incongruent",1
"7599",899,0.526,"Incongruent",1
"7600",899,0.80397,"Incongruent",0
"7601",899,0.857,"Incongruent",1
"7602",899,0.571,"Incongruent",1
"7603",899,0.568,"Incongruent",1
"7604",899,1.253,"Congruent",1
"7605",899,0.774,"Congruent",1
"7606",899,1.13,"Congruent",1
"7607",899,0.927,"Congruent",1
"7608",899,0.837,"Congruent",1
"7609",899,0.854,"Congruent",1
"7610",899,0.551,"Congruent",1
"7611",899,0.528,"Congruent",1
"7612",899,0.675,"Congruent",1
"7613",899,0.943,"Congruent",1
"7614",899,0.85,"Congruent",1
"7615",899,0.959,"Congruent",1
"7616",899,0.681,"Congruent",1
"7617",899,0.834,"Congruent",1
"7618",899,0.597,"Congruent",1
"7619",899,0.576,"Congruent",1
"7620",899,0.549,"Congruent",1
"7621",899,0.551,"Congruent",1
"7622",899,0.545,"Congruent",1
"7623",899,1.16691,"Congruent",0
"7624",899,0.896,"Congruent",1
"7625",899,0.707,"Congruent",1
"7626",899,0.859,"Congruent",1
"7627",899,0.584,"Congruent",1
"7628",899,0.838,"Congruent",1
"7629",899,0.512,"Congruent",1
"7630",899,0.477,"Congruent",1
"7631",899,0.661,"Congruent",1
"7632",899,0.779,"Congruent",1
"7633",899,0.818,"Congruent",1
"7634",899,0.629,"Congruent",1
"7635",899,0.491,"Congruent",1
"7636",899,0.429,"Congruent",1
"7637",899,0.565,"Congruent",1
"7638",899,0.598,"Congruent",1
"7639",899,0.727,"Congruent",1
"7640",899,1.206,"Congruent",1
"7641",899,0.782,"Congruent",1
"7642",899,0.572,"Congruent",1
"7643",899,1.19601,"Congruent",0
"7644",899,1.216,"Congruent",1
"7645",899,0.565,"Congruent",1
"7646",899,0.942,"Congruent",1
"7647",899,0.986,"Congruent",1
"7648",899,0.607,"Congruent",1
"7649",899,1.148,"Congruent",1
"7650",899,0.561,"Congruent",1
"7651",899,0.518,"Congruent",1
"7652",902,1.909,"Incongruent",1
"7653",902,1.465,"Incongruent",1
"7654",902,1.251,"Incongruent",1
"7655",902,0.59,"Incongruent",1
"7656",902,1.473,"Incongruent",1
"7657",902,1.211,"Incongruent",1
"7658",902,0.956,"Incongruent",1
"7659",902,1.391,"Incongruent",1
"7660",902,0.618,"Incongruent",1
"7661",902,0.886,"Incongruent",1
"7662",902,1.105,"Incongruent",1
"7663",902,0.698,"Incongruent",1
"7664",902,0.47,"Incongruent",1
"7665",902,0.674,"Incongruent",1
"7666",902,0.64,"Incongruent",1
"7667",902,0.788,"Incongruent",1
"7668",902,1.321,"Incongruent",1
"7669",902,0.573,"Incongruent",1
"7670",902,0.714,"Incongruent",1
"7671",902,0.551,"Incongruent",1
"7672",902,1.145,"Incongruent",1
"7673",902,2.073,"Incongruent",1
"7674",902,1.072,"Incongruent",1
"7675",902,0.684,"Incongruent",1
"7676",902,0.862,"Incongruent",1
"7677",902,0.573,"Incongruent",1
"7678",902,0.948,"Incongruent",1
"7679",902,1.837,"Incongruent",1
"7680",902,0.679,"Incongruent",1
"7681",902,0.822,"Incongruent",1
"7682",902,0.513,"Incongruent",1
"7683",902,0.584,"Incongruent",1
"7684",902,0.94,"Incongruent",1
"7685",902,1.367,"Incongruent",1
"7686",902,0.953,"Incongruent",1
"7687",902,0.568,"Incongruent",1
"7688",902,0.495,"Incongruent",1
"7689",902,0.684,"Incongruent",1
"7690",902,0.704,"Incongruent",1
"7691",902,0.525,"Incongruent",1
"7692",902,0.608,"Incongruent",1
"7693",902,0.824,"Incongruent",1
"7694",902,0.543,"Incongruent",1
"7695",902,0.812,"Incongruent",1
"7696",902,0.971,"Incongruent",1
"7697",902,1.481,"Incongruent",1
"7698",902,1.479,"Incongruent",1
"7699",902,0.83,"Incongruent",1
"7700",902,2.373,"Congruent",1
"7701",902,1.243,"Congruent",1
"7702",902,1.232,"Congruent",1
"7703",902,0.884,"Congruent",1
"7704",902,1.395,"Congruent",1
"7705",902,0.869,"Congruent",1
"7706",902,0.711,"Congruent",1
"7707",902,0.829,"Congruent",1
"7708",902,0.717,"Congruent",1
"7709",902,0.67,"Congruent",1
"7710",902,1.003,"Congruent",1
"7711",902,1.057,"Congruent",1
"7712",902,1.403,"Congruent",1
"7713",902,0.651,"Congruent",1
"7714",902,0.668,"Congruent",1
"7715",902,0.66,"Congruent",1
"7716",902,1.428,"Congruent",1
"7717",902,1.164,"Congruent",1
"7718",902,1.312,"Congruent",1
"7719",902,0.691,"Congruent",1
"7720",902,1.261,"Congruent",1
"7721",902,0.883,"Congruent",1
"7722",902,0.678,"Congruent",1
"7723",902,0.635,"Congruent",1
"7724",902,1.94581,"Congruent",0
"7725",902,2.636,"Congruent",1
"7726",902,0.873,"Congruent",1
"7727",902,0.591,"Congruent",1
"7728",902,0.863,"Congruent",1
"7729",902,0.62,"Congruent",1
"7730",902,1.049,"Congruent",1
"7731",902,1.231,"Congruent",1
"7732",902,0.725,"Congruent",1
"7733",902,0.709,"Congruent",1
"7734",902,1.229,"Congruent",1
"7735",902,0.643,"Congruent",1
"7736",902,1.33,"Congruent",1
"7737",902,0.415,"Congruent",1
"7738",902,0.789,"Congruent",1
"7739",902,1.347,"Congruent",1
"7740",902,0.882,"Congruent",1
"7741",902,0.865,"Congruent",1
"7742",902,0.92,"Congruent",1
"7743",902,1.78,"Congruent",1
"7744",902,0.94,"Congruent",1
"7745",902,0.684,"Congruent",1
"7746",902,0.652,"Congruent",1
"7747",902,1.183,"Congruent",1
"7748",906,0.625,"Incongruent",1
"7749",906,0.437,"Incongruent",1
"7750",906,0.605,"Incongruent",1
"7751",906,0.573,"Incongruent",1
"7752",906,0.559,"Incongruent",1
"7753",906,0.618,"Incongruent",1
"7754",906,0.476,"Incongruent",1
"7755",906,0.555,"Incongruent",1
"7756",906,0.586,"Incongruent",1
"7757",906,0.662,"Incongruent",1
"7758",906,0.529,"Incongruent",1
"7759",906,0.557,"Incongruent",1
"7760",906,0.485,"Incongruent",1
"7761",906,0.372,"Incongruent",1
"7762",906,0.488,"Incongruent",1
"7763",906,0.555,"Incongruent",1
"7764",906,0.528,"Incongruent",1
"7765",906,0.543,"Incongruent",1
"7766",906,0.733,"Incongruent",1
"7767",906,0.655,"Incongruent",1
"7768",906,0.506,"Incongruent",1
"7769",906,0.636,"Incongruent",1
"7770",906,0.613,"Incongruent",1
"7771",906,0.553,"Incongruent",1
"7772",906,0.529,"Incongruent",1
"7773",906,0.665,"Incongruent",1
"7774",906,0.534,"Incongruent",1
"7775",906,0.865,"Incongruent",1
"7776",906,0.508,"Incongruent",1
"7777",906,0.574,"Incongruent",1
"7778",906,0.647,"Incongruent",1
"7779",906,0.524,"Incongruent",1
"7780",906,0.581,"Incongruent",1
"7781",906,0.581,"Incongruent",1
"7782",906,0.485,"Incongruent",1
"7783",906,0.584,"Incongruent",1
"7784",906,0.5,"Incongruent",1
"7785",906,0.574,"Incongruent",1
"7786",906,0.557,"Incongruent",1
"7787",906,0.463,"Incongruent",1
"7788",906,0.511,"Incongruent",1
"7789",906,0.496,"Incongruent",1
"7790",906,0.542,"Incongruent",1
"7791",906,0.511,"Incongruent",1
"7792",906,0.633,"Incongruent",1
"7793",906,0.876,"Incongruent",1
"7794",906,0.515,"Incongruent",1
"7795",906,0.729,"Incongruent",1
"7796",906,0.691,"Congruent",1
"7797",906,0.485,"Congruent",1
"7798",906,0.606,"Congruent",1
"7799",906,0.551,"Congruent",1
"7800",906,0.533,"Congruent",1
"7801",906,0.69,"Congruent",1
"7802",906,0.553,"Congruent",1
"7803",906,0.729,"Congruent",1
"7804",906,0.791,"Congruent",1
"7805",906,0.623,"Congruent",1
"7806",906,0.553,"Congruent",1
"7807",906,0.65,"Congruent",1
"7808",906,0.813,"Congruent",1
"7809",906,0.511,"Congruent",1
"7810",906,1.066,"Congruent",1
"7811",906,0.525,"Congruent",1
"7812",906,0.63,"Congruent",1
"7813",906,1.30473,"Congruent",0
"7814",906,1.943,"Congruent",1
"7815",906,0.665,"Congruent",1
"7816",906,0.699,"Congruent",1
"7817",906,0.779,"Congruent",1
"7818",906,0.635,"Congruent",1
"7819",906,0.544,"Congruent",1
"7820",906,0.936,"Congruent",1
"7821",906,0.498,"Congruent",1
"7822",906,0.594,"Congruent",1
"7823",906,0.543,"Congruent",1
"7824",906,0.688,"Congruent",1
"7825",906,0.736,"Congruent",1
"7826",906,0.654,"Congruent",1
"7827",906,0.426,"Congruent",1
"7828",906,0.664,"Congruent",1
"7829",906,0.563,"Congruent",1
"7830",906,0.448,"Congruent",1
"7831",906,0.707,"Congruent",1
"7832",906,0.59,"Congruent",1
"7833",906,0.544,"Congruent",1
"7834",906,0.742,"Congruent",1
"7835",906,0.518,"Congruent",1
"7836",906,0.662,"Congruent",1
"7837",906,0.571,"Congruent",1
"7838",906,0.613,"Congruent",1
"7839",906,0.466,"Congruent",1
"7840",906,0.706,"Congruent",1
"7841",906,0.496,"Congruent",1
"7842",906,0.538,"Congruent",1
"7843",906,0.55,"Congruent",1
"7844",70,0.72899,"Incongruent",0
"7845",70,0.727,"Incongruent",1
"7846",70,0.692,"Incongruent",1
"7847",70,0.581,"Incongruent",1
"7848",70,0.587,"Incongruent",1
"7849",70,0.604,"Incongruent",1
"7850",70,0.503,"Incongruent",1
"7851",70,0.507,"Incongruent",1
"7852",70,0.548,"Incongruent",1
"7853",70,0.555,"Incongruent",1
"7854",70,0.72899,"Incongruent",0
"7855",70,0.538,"Incongruent",1
"7856",70,0.532,"Incongruent",1
"7857",70,0.545,"Incongruent",1
"7858",70,0.506,"Incongruent",1
"7859",70,0.72899,"Incongruent",0
"7860",70,0.72899,"Incongruent",0
"7861",70,0.768,"Incongruent",1
"7862",70,0.575,"Incongruent",1
"7863",70,0.602,"Incongruent",1
"7864",70,0.542,"Incongruent",1
"7865",70,0.547,"Incongruent",1
"7866",70,0.6,"Incongruent",1
"7867",70,0.72899,"Incongruent",0
"7868",70,0.786,"Incongruent",1
"7869",70,0.574,"Incongruent",1
"7870",70,0.76069,"Incongruent",0
"7871",70,0.643,"Incongruent",1
"7872",70,0.611,"Incongruent",1
"7873",70,0.499,"Incongruent",1
"7874",70,0.561,"Incongruent",1
"7875",70,0.517,"Incongruent",1
"7876",70,0.41,"Incongruent",1
"7877",70,0.538,"Incongruent",1
"7878",70,0.815,"Incongruent",1
"7879",70,0.432,"Incongruent",1
"7880",70,0.76069,"Incongruent",0
"7881",70,0.57,"Incongruent",1
"7882",70,0.512,"Incongruent",1
"7883",70,0.461,"Incongruent",1
"7884",70,0.577,"Incongruent",1
"7885",70,0.482,"Incongruent",1
"7886",70,0.597,"Incongruent",1
"7887",70,0.496,"Incongruent",1
"7888",70,0.76069,"Incongruent",0
"7889",70,0.518,"Incongruent",1
"7890",70,0.76069,"Incongruent",0
"7891",70,0.546,"Incongruent",1
"7892",70,0.682,"Congruent",1
"7893",70,0.501,"Congruent",1
"7894",70,0.541,"Congruent",1
"7895",70,0.41,"Congruent",1
"7896",70,0.551,"Congruent",1
"7897",70,0.591,"Congruent",1
"7898",70,0.423,"Congruent",1
"7899",70,0.65805,"Congruent",0
"7900",70,0.573,"Congruent",1
"7901",70,0.538,"Congruent",1
"7902",70,0.539,"Congruent",1
"7903",70,0.533,"Congruent",1
"7904",70,0.549,"Congruent",1
"7905",70,0.506,"Congruent",1
"7906",70,0.588,"Congruent",1
"7907",70,0.624,"Congruent",1
"7908",70,0.489,"Congruent",1
"7909",70,0.559,"Congruent",1
"7910",70,0.537,"Congruent",1
"7911",70,0.471,"Congruent",1
"7912",70,0.426,"Congruent",1
"7913",70,0.65805,"Congruent",0
"7914",70,0.494,"Congruent",1
"7915",70,0.496,"Congruent",1
"7916",70,0.536,"Congruent",1
"7917",70,0.486,"Congruent",1
"7918",70,0.488,"Congruent",1
"7919",70,0.528,"Congruent",1
"7920",70,0.489,"Congruent",1
"7921",70,0.449,"Congruent",1
"7922",70,0.526,"Congruent",1
"7923",70,0.468,"Congruent",1
"7924",70,0.70449,"Congruent",0
"7925",70,0.46,"Congruent",1
"7926",70,0.486,"Congruent",1
"7927",70,0.547,"Congruent",1
"7928",70,0.591,"Congruent",1
"7929",70,0.466,"Congruent",1
"7930",70,0.498,"Congruent",1
"7931",70,0.53,"Congruent",1
"7932",70,0.6,"Congruent",1
"7933",70,0.877,"Congruent",1
"7934",70,0.465,"Congruent",1
"7935",70,0.524,"Congruent",1
"7936",70,0.534,"Congruent",1
"7937",70,0.425,"Congruent",1
"7938",70,0.401,"Congruent",1
"7939",70,0.573,"Congruent",1
"7940",75,2.08514,"Incongruent",0
"7941",75,2.759,"Incongruent",1
"7942",75,1.486,"Incongruent",1
"7943",75,1.903,"Incongruent",1
"7944",75,0.737,"Incongruent",1
"7945",75,1.05,"Incongruent",1
"7946",75,1.954,"Incongruent",1
"7947",75,0.584,"Incongruent",1
"7948",75,0.641,"Incongruent",1
"7949",75,0.515,"Incongruent",1
"7950",75,0.574,"Incongruent",1
"7951",75,0.738,"Incongruent",1
"7952",75,1.322,"Incongruent",1
"7953",75,0.576,"Incongruent",1
"7954",75,0.549,"Incongruent",1
"7955",75,0.592,"Incongruent",1
"7956",75,0.519,"Incongruent",1
"7957",75,0.713,"Incongruent",1
"7958",75,0.68,"Incongruent",1
"7959",75,0.5,"Incongruent",1
"7960",75,0.55,"Incongruent",1
"7961",75,0.555,"Incongruent",1
"7962",75,0.603,"Incongruent",1
"7963",75,0.56,"Incongruent",1
"7964",75,1.269,"Incongruent",1
"7965",75,0.642,"Incongruent",1
"7966",75,0.491,"Incongruent",1
"7967",75,0.569,"Incongruent",1
"7968",75,0.586,"Incongruent",1
"7969",75,0.664,"Incongruent",1
"7970",75,0.609,"Incongruent",1
"7971",75,0.648,"Incongruent",1
"7972",75,0.514,"Incongruent",1
"7973",75,0.491,"Incongruent",1
"7974",75,0.563,"Incongruent",1
"7975",75,0.58,"Incongruent",1
"7976",75,0.583,"Incongruent",1
"7977",75,0.632,"Incongruent",1
"7978",75,0.596,"Incongruent",1
"7979",75,0.665,"Incongruent",1
"7980",75,0.51,"Incongruent",1
"7981",75,0.738,"Incongruent",1
"7982",75,0.627,"Incongruent",1
"7983",75,0.56,"Incongruent",1
"7984",75,0.499,"Incongruent",1
"7985",75,0.577,"Incongruent",1
"7986",75,0.649,"Incongruent",1
"7987",75,0.521,"Incongruent",1
"7988",75,1.155,"Congruent",1
"7989",75,0.701,"Congruent",1
"7990",75,0.691,"Congruent",1
"7991",75,0.699,"Congruent",1
"7992",75,1.243,"Congruent",1
"7993",75,0.649,"Congruent",1
"7994",75,0.526,"Congruent",1
"7995",75,0.562,"Congruent",1
"7996",75,0.653,"Congruent",1
"7997",75,0.584,"Congruent",1
"7998",75,0.606,"Congruent",1
"7999",75,0.508,"Congruent",1
"8000",75,0.501,"Congruent",1
"8001",75,0.637,"Congruent",1
"8002",75,0.697,"Congruent",1
"8003",75,0.529,"Congruent",1
"8004",75,0.606,"Congruent",1
"8005",75,0.544,"Congruent",1
"8006",75,0.508,"Congruent",1
"8007",75,0.617,"Congruent",1
"8008",75,0.504,"Congruent",1
"8009",75,0.515,"Congruent",1
"8010",75,0.528,"Congruent",1
"8011",75,0.589,"Congruent",1
"8012",75,0.726,"Congruent",1
"8013",75,0.526,"Congruent",1
"8014",75,0.491,"Congruent",1
"8015",75,0.508,"Congruent",1
"8016",75,0.54,"Congruent",1
"8017",75,0.618,"Congruent",1
"8018",75,0.535,"Congruent",1
"8019",75,0.456,"Congruent",1
"8020",75,0.544,"Congruent",1
"8021",75,0.689,"Congruent",1
"8022",75,0.39,"Congruent",1
"8023",75,0.486,"Congruent",1
"8024",75,0.513,"Congruent",1
"8025",75,0.429,"Congruent",1
"8026",75,0.434,"Congruent",1
"8027",75,0.533,"Congruent",1
"8028",75,0.579,"Congruent",1
"8029",75,0.565,"Congruent",1
"8030",75,0.525,"Congruent",1
